CustomerID,Recency_Asli,Frequency_Asli,Monetary_Asli,Cluster_KMeans,Cluster_Hierarchical,Cluster_DBSCAN,Segmen_KMeans,Segmen_Hierarchical,Segmen_DBSCAN,Recency_scaled,Frequency_scaled,Monetary_scaled
15311,1,91,60632.75,1,1,-1,Champions,Champions,Noise/Outlier,-2.341296235524383,4.650205384783498,3.5159101721889154
15312,75,4,924.85,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.37310423556778083,0.3863044476016776,0.19244324254750067
15313,110,1,52.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.6557659603678762,-0.9552142636712971,-2.0808115841215566
15314,199,1,327.97,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.0951243943709967,-0.9552142636712971,-0.6298976487405052
15315,64,2,570.5,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.25643735030730064,-0.36158277709840037,-0.19097127563250704
15316,327,1,165.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.464271310189606,-0.9552142636712971,-1.173474421469204
15318,4,1,312.62,0,1,1,Lost / Churned,Champions,Lost / Churned,-1.6575516078937147,-0.9552142636712971,-0.6678733066368817
15319,284,1,204.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3594106808800466,-0.9552142636712971,-1.0038332734513453
15320,44,1,267.13,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.01796228521349842,-0.9552142636712971,-0.7924151595009694
15321,71,3,2748.31,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.33275877447285523,0.05960546552681911,1.057419154628265
15322,86,1,679.68,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.473972906706051,-0.9552142636712971,-0.052030794757521995
15325,104,1,161.74,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.6142992229409651,-0.9552142636712971,-1.1892370103654444
15326,334,1,311.71,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.480028953972913,-0.9552142636712971,-0.6701826406210982
15327,53,1,208.75,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.11808774849594178,-0.9552142636712971,-0.9875649530656976
15329,39,3,1049.7,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.10585307691818215,0.05960546552681911,0.29297600171206384
15330,32,2,714.96,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.24940276429285124,-0.36158277709840037,-0.011871621548882005
15332,366,4,1661.06,0,0,-1,Lost / Churned,At-Risk Champions,Noise/Outlier,1.5481066068113414,0.3863044476016776,0.6574389992841415
15333,208,1,1028.56,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.1279702018006934,-0.9552142636712971,0.27682309897608814
15334,157,3,350.82,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.9192262066550354,0.05960546552681911,-0.5765292143925028
15335,54,1,170.22,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.13178004565621987,-0.9552142636712971,-1.1488684716912518
15339,66,2,574.07,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.27905148268373375,-0.36158277709840037,-0.18602227729237975
15341,81,1,2020.52,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.42980562287258406,-0.9552142636712971,0.8130402212316462
15342,130,1,406.09,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.7793883005555002,-0.9552142636712971,-0.46056685419521703
15343,87,1,364.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.4825011053425735,-0.9552142636712971,-0.5462130621007236
15344,1,3,563.94,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,0.05960546552681911,-0.20014636735425573
15345,46,1,393.54,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.014486707924192927,-0.9552142636712971,-0.48545276339698984
15346,333,1,252.42000000000002,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4777981324055245,-0.9552142636712971,-0.8372566649083871
15347,366,1,201.60000000000002,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5481066068113414,-0.9552142636712971,-1.0151282927236882
15348,72,1,158.04,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.34305147915390505,-0.9552142636712971,-1.2075142279056565
15349,158,2,463.90999999999997,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.9239341671206882,-0.36158277709840037,-0.3550194484160933
15350,373,1,115.65,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5622054467539612,-0.9552142636712971,-1.4538620805459184
15351,12,7,1934.66,1,1,0,Champions,Champions,At-Risk Champions,-0.9445401209818783,1.0744251947249353,0.7785479727083935
15353,255,2,770.12,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.2793336700851932,-0.36158277709840037,0.047112821790239914
15355,29,2,277.05,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.3205241028950956,-0.36158277709840037,-0.763543489625063
15356,31,10,2718.03,1,1,0,Champions,Champions,At-Risk Champions,-0.27236486089033946,1.5406654655354899,1.0486177281994993
15358,5,22,8347.2,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,2.6205659263872656,1.9401198434567644
15360,40,1,427.93,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.0874272207859269,-0.9552142636712971,-0.4190348342425499
15361,362,1,418.92,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.539928889257083,-0.9552142636712971,-0.43590651742175923
15363,373,1,326.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5622054467539612,-0.9552142636712971,-0.634671092573476
15364,96,2,913.19,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5551626080798789,-0.36158277709840037,0.18237101885574325
15365,26,7,2314.32,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3991450951625692,1.0744251947249353,0.920883321497299
15366,75,2,602.51,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.37310423556778083,-0.36158277709840037,-0.1476601126766578
15367,57,4,1877.59,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.17141108902445348,0.3863044476016776,0.7547642741279491
15368,21,1,446.94000000000005,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.5519645819744484,-0.9552142636712971,-0.38457102955323336
15370,41,7,2386.05,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.06944540468970294,1.0744251947249353,0.9451307665373938
15372,137,1,2007.3999999999999,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.8182332398125501,-0.9552142636712971,0.8078654970370472
15373,8,12,2415.91,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,1.7852452398084835,0.9550104783532898
15374,129,1,168.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.7736701939658116,-0.9552142636712971,-1.159240114724307
15376,40,3,1221.56,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.0874272207859269,0.05960546552681911,0.4133696054835038
15379,169,7,3703.29,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.9738512644932059,1.0744251947249353,1.2943605261135605
15380,9,5,1690.2600000000002,1,1,0,Champions,Champions,At-Risk Champions,-1.1403187642352037,0.6532369520997158,0.6712799872917848
15381,214,2,596.85,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.1490907416248033,-0.36158277709840037,-0.15514861104676672
15382,15,6,5955.71,1,1,0,Champions,Champions,At-Risk Champions,-0.7895977045488505,0.8789251688960832,1.6718773366197037
15384,170,2,642.41,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.9782278709309759,-0.36158277709840037,-0.09678201532624398
15385,40,1,316.88,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.0874272207859269,-0.9552142636712971,-0.6571509290957439
15386,186,1,394.14,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.0449726030954503,-0.9552142636712971,-0.48424509289678674
15388,270,1,140.54,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3218238523484769,-0.9552142636712971,-1.3001583045119496
15389,172,1,500.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.9869048205414843,-0.9552142636712971,-0.29560381879540876
15392,5,4,1535.53,1,1,0,Champions,Champions,At-Risk Champions,-1.5215015741842748,0.3863044476016776,0.5950281154820051
15393,16,2,231.86,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.7443590504544844,-0.36158277709840037,-0.9044991800222291
15394,10,4,2183.54,1,1,0,Champions,Champions,At-Risk Champions,-1.0691974256329595,0.3863044476016776,0.8746757742443351
15395,326,1,107.45,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4619928068665424,-0.9552142636712971,-1.5117887869753708
15396,113,1,288.18,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.6756660532493783,-0.9552142636712971,-0.73235172245778
15397,290,1,94.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.3749572694199874,-0.9552142636712971,-1.6170205257193397
15398,16,2,1345.53,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.7443590504544844,-0.36158277709840037,0.49012748517828875
15399,1,3,815.77,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,0.05960546552681911,0.0928204116203382
15400,92,5,716.2,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5237386278211207,0.6532369520997158,-0.010496391421202154
15402,149,2,626.77,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.8804533683940834,-0.36158277709840037,-0.11633890905069022
15405,189,1,349.1,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.0568488631984492,-0.9552142636712971,-0.5804240574451897
15406,31,2,510.71000000000004,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.27236486089033946,-0.36158277709840037,-0.2787937756949479
15407,34,4,1046.74,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.20549543839914314,0.3863044476016776,0.2907339599086293
15408,264,1,267.18,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.305116977069759,-0.9552142636712971,-0.7922669751393366
15410,84,8,3450.84,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.45661842083469495,1.2468684386726128,1.2382653296721446
15411,26,4,1348.93,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3991450951625692,0.3863044476016776,0.49213164996748915
15412,171,1,190.53,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.9825789576526459,-0.9552142636712971,-1.0597833481690608
15414,10,3,774.9000000000001,1,1,0,Champions,Champions,At-Risk Champions,-1.0691974256329595,0.05960546552681911,0.05202395385886702
15415,313,1,559.61,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4317211978352093,-0.9552142636712971,-0.20626104419127966
15416,65,4,3984.32,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.2678300793656594,0.3863044476016776,1.352475774896309
15417,85,1,508.8,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.4653461139941349,-0.9552142636712971,-0.281765712112202
15419,25,1,135.86,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.4273072773233673,-0.9552142636712971,-1.3268801100233316
15421,59,4,950.36,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.19670874076341505,0.3863044476016776,0.21404417994132102
15422,323,2,97.7,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.4551152534945606,-0.36158277709840037,-1.5866555319998632
15423,38,1,43.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.12474545964177015,-0.9552142636712971,-2.219732124576303
15424,254,2,383.34,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.2764130821748028,-0.36158277709840037,-0.5062690237536756
15426,19,5,1404.07,1,1,0,Champions,Champions,At-Risk Champions,-0.6230859205766931,0.6532369520997158,0.5239480780639986
15427,33,3,1430.54,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.22712620679597337,0.05960546552681911,0.5387806062014202
15428,15,1,93.78,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.7895977045488505,-0.9552142636712971,-1.6188630817187455
15429,27,2,397.35,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.37200722237130046,-0.36158277709840037,-0.47781504502143907
15432,23,1,171.19,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.4870358868672529,-0.9552142636712971,-1.1443788658480638
15433,214,2,533.3,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.1490907416248033,-0.36158277709840037,-0.24446200607108998
15434,8,5,1041.48,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,0.6532369520997158,0.28673411709367147
15435,22,1,149.29,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.5187942651860693,-0.9552142636712971,-1.2524870507599206
15436,12,3,1067.75,1,1,0,Champions,Champions,At-Risk Champions,-0.9445401209818783,0.05960546552681911,0.30651270137589326
15437,262,1,200.16,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2994638495891662,-0.9552142636712971,-1.0207970688319048
15438,131,1,156.57999999999998,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.7850629230241704,-0.9552142636712971,-1.2148435845064722
15440,55,3,383.68,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.14522562128721084,0.05960546552681911,-0.5055662920073514
15442,249,1,594.0,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2616361783431542,-0.9552142636712971,-0.1589462013899156
15443,2,7,3213.59,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,1.0744251947249353,1.1816746884641456
15444,9,2,1411.21,1,1,0,Champions,Champions,At-Risk Champions,-1.1403187642352037,-0.36158277709840037,0.5279763371212711
15445,264,1,113.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.305116977069759,-0.9552142636712971,-1.468646536566676
15447,331,1,155.17,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4733163816448338,-0.9552142636712971,-1.2219866817871476
15448,313,1,494.64,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4317211978352093,-0.9552142636712971,-0.3041521024780599
15449,26,3,974.52,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.3991450951625692,0.05960546552681911,0.23397445461397853
15450,30,1,429.84,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.2960560335189878,-0.9552142636712971,-0.4155038152189883
15452,30,3,528.48,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.2960560335189878,0.05960546552681911,-0.25166389554762586
15453,2,7,1371.77,1,1,0,Champions,Champions,At-Risk Champions,-2.0387344178427855,1.0744251947249353,0.5054654752033975
15454,362,1,179.1,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.539928889257083,-0.9552142636712971,-1.1086846842664366
15456,283,3,434.59000000000003,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,1.356787798536271,0.05960546552681911,-0.4067899117975807
15457,262,1,237.07,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.2994638495891662,-0.9552142636712971,-0.8869139785629245
15458,25,1,161.64,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.4273072773233673,-0.9552142636712971,-1.1897255023272058
15460,354,1,214.26,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5232995825084283,-0.9552142636712971,-0.9669574655079587
15462,94,3,234.6,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.5396160195399382,0.05960546552681911,-0.8952024276318934
15463,29,1,126.14,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,-0.3205241028950956,-0.9552142636712971,-1.3854274214370308
15464,338,1,1044.65,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.4888861411471739,-0.9552142636712971,0.2891470782226685
15465,20,18,7354.62,1,1,0,Champions,Champions,At-Risk Champions,-0.5866782483482139,2.3408466559766334,1.839522197447411
15466,85,1,334.53,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.4653461139941349,-0.9552142636712971,-0.614205904316241
15467,9,3,524.88,1,1,0,Champions,Champions,At-Risk Champions,-1.1403187642352037,0.05960546552681911,-0.2570857994823293
15468,51,2,467.51,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.08992556633514363,-0.36158277709840037,-0.34888923188536086
15469,50,2,538.55,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.07543561088562381,-0.36158277709840037,-0.2366911761278907
15471,2,1,454.48,0,1,1,Lost / Churned,Champions,Lost / Churned,-2.0387344178427855,-0.9552142636712971,-0.3713050295798839
15472,113,1,371.56,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.6756660532493783,-0.9552142636712971,-0.5310084781214527
15473,14,7,1771.2,1,1,0,Champions,Champions,At-Risk Champions,-0.8377569465536066,1.0744251947249353,0.708431830703566
15475,77,1,454.10999999999996,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.3924873840167408,-0.9552142636712971,-0.37195087284366485
15478,40,2,1399.92,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.0874272207859269,-0.36158277709840037,0.5215973058038288
15480,116,1,905.5,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.6950492016983384,-0.9552142636712971,0.17565763966127476
15482,16,12,10879.76,1,1,0,Champions,Champions,At-Risk Champions,-0.7443590504544844,1.7852452398084835,2.1506830225533937
15483,161,4,225.26,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,0.9378824098360496,0.3863044476016776,-0.9273496904150389
15484,1,4,3590.41,1,1,0,Champions,Champions,At-Risk Champions,-2.341296235524383,0.3863044476016776,1.2697663117223874
15485,30,3,2564.5,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.2960560335189878,0.05960546552681911,1.0024267265393938
15488,93,1,91.32000000000001,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.5317195515827039,-0.9552142636712971,-1.6397625198247514
15489,23,3,1134.28,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.4870358868672529,0.05960546552681911,0.35450596043314364
15491,95,6,3100.09,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.5474298004497687,0.8789251688960832,1.1531072850830124
15492,28,2,659.4599999999999,0,0,0,Lost / Churned,At-Risk Champions,At-Risk Champions,-0.3458217546340572,-0.36158277709840037,-0.07599638931609323
15493,33,5,1953.41,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.22712620679597337,0.6532369520997158,0.7862091494549569
15494,21,2,1280.58,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.5519645819744484,-0.36158277709840037,0.45083836354435636
15497,18,2,1262.2,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.6613614517492411,-0.36158277709840037,0.4393581205906486
15498,3,27,13316.4,1,1,0,Champions,Champions,At-Risk Champions,-1.8240633918658722,2.9085646272923156,2.3112778769835187
15500,8,4,1131.56,1,1,0,Champions,Champions,At-Risk Champions,-1.2189397565026774,0.3863044476016776,0.3525996002261539
15502,16,12,10384.93,1,1,0,Champions,Champions,At-Risk Champions,-0.7443590504544844,1.7852452398084835,2.1136931549371183
15503,363,1,141.04,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,1.5419817358297152,-0.9552142636712971,-1.297355820658673
15504,81,1,52.83,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.42980562287258406,-0.9552142636712971,-2.068462297643581
15505,53,5,3610.96,1,0,0,Champions,At-Risk Champions,At-Risk Champions,0.11808774849594178,0.6532369520997158,1.2743007714012853
15506,23,3,972.08,1,0,0,Champions,At-Risk Champions,At-Risk Champions,-0.4870358868672529,0.05960546552681911,0.23198416801892402
15507,172,1,475.86,0,0,1,Lost / Churned,At-Risk Champions,Lost / Churned,0.9869048205414843,-0.9552142636712971,-0.334849971922996
